fips,state,county,latitude,longitude,elevation_m,mean_winter_temp,mean_summer_temp,perc_conifer,perc_total_forest,count_slimy_salamander,salamander_presence
17011,IL,Bureau,41.401304,-89.528377,204.72,-3.949343051,22.30353752,0.004137248,9.768481168,0,0
17013,IL,Calhoun,39.164262,-90.666295,225.51,-0.412653045,24.08933025,0,50.26603566,0,0
17015,IL,Carroll,42.059084,-89.926485,240.15,-4.925668058,21.55497906,0.05964992,13.59496885,0,0
17017,IL,Cass,39.969202,-90.245705,191.71,-1.729626651,23.2772425,0.146418453,21.7630158,0,0
17019,IL,Champaign,40.13915,-88.197201,222.32,-2.20137532,22.87341066,0.002157927,1.782795615,0,0
17021,IL,Christian,39.545524,-89.279593,180.62,-1.21154954,23.5870071,0.000291341,6.273097849,0,0
17023,IL,Clark,39.332364,-87.791687,185.34,-0.421546219,23.86218752,0.000826016,23.41088249,0,0
17025,IL,Clay,38.747312,-88.483789,145.88,0.358160764,24.15412632,0.00066598,21.44499893,0,0
17027,IL,Clinton,38.606423,-89.423136,138.44,0.399976814,24.42875941,0.005040584,16.16743023,0,0
17029,IL,Coles,39.51368,-88.220782,200.33,-0.937139152,23.56654364,0.00190753,11.76891367,0,0
17033,IL,Crawford,39.00373,-87.757172,165.15,0.106416774,24.09431071,0.00038973,21.85896746,0,0
17035,IL,Cumberland,39.273121,-88.240619,182.88,-0.49353565,23.80813058,0.001902656,18.3929766,0,0
17037,IL,DeKalb,41.894613,-88.768991,263.61,-4.595446335,21.53081716,0.002299598,2.715277983,0,0
17039,IL,De Witt,40.181499,-88.901853,226.81,-2.133873657,22.97716499,0.016384485,6.491000972,0,0
17041,IL,Douglas,39.766078,-88.222866,195.67,-1.444168151,23.3322445,0,2.906705578,0,0
17047,IL,Edwards,38.417095,-88.047941,136.79,0.899995546,24.55046652,0.002340232,14.4963352,0,0
17049,IL,Effingham,39.047694,-88.592786,173.31,-0.355030036,23.86625397,0.007384177,22.42111238,0,0
17051,IL,Fayette,39.001125,-89.017923,160.99,-0.311774397,23.96430584,0.021893673,28.54594869,0,0
17053,IL,Ford,40.594423,-88.224746,237.52,-2.88947639,22.46789484,0,0.660761312,0,0
17055,IL,Franklin,37.991848,-88.926246,140.74,1.249420435,24.54068114,0.068702727,24.17127839,0,0
17057,IL,Fulton,40.465688,-90.206793,199.02,-2.565315718,23.1347146,0.002874198,32.86499656,0,0
17059,IL,Gallatin,37.768677,-88.227964,113.65,1.953766093,24.66613439,0.663887586,23.70110447,0,0
17063,IL,Grundy,41.29241,-88.401055,170.63,-3.438003429,22.20554244,0.005085838,8.277160391,0,0
17067,IL,Hancock,40.405792,-91.167988,211.27,-2.259045189,23.5575945,0.001408081,18.70818428,0,0
17069,IL,Hardin,37.517852,-88.266148,149.53,2.235714795,24.38062878,3.467736842,69.26287627,0,0
17073,IL,Henry,41.350021,-90.130838,211.1,-3.936445658,22.56235313,0.007365292,6.54353582,0,0
17075,IL,Iroquois,40.748867,-87.833601,197.34,-2.845475981,22.37867183,0.006086953,2.870246664,0,0
17081,IL,Jefferson,38.30078,-88.92421,145.94,0.580540577,24.23844975,0.017857345,27.49531096,1,1
17083,IL,Jersey,39.080192,-90.361365,183.5,-0.244770492,24.15910125,0.001013527,34.28328445,0,0
17085,IL,Jo Daviess,42.362391,-90.211471,232.52,-5.463584636,21.31017561,0.415699043,23.09264359,0,0
17087,IL,Johnson,37.460815,-88.882962,159.38,2.222131689,24.63703299,1.248372673,52.86753185,59,1
17089,IL,Kane,41.939594,-88.42804,268.38,-4.301591324,21.61952343,0.00901338,6.648096454,0,0
17091,IL,Kankakee,41.139494,-87.861125,192.99,-3.099229417,22.31254754,0.014993888,4.705071759,0,0
17093,IL,Kendall,41.58814,-88.430626,208.27,-3.755411012,21.87315989,0.001617448,5.466973335,0,0
17095,IL,Knox,40.930941,-90.213761,198.82,-3.407278877,22.63398834,0.005889478,18.58975009,0,0
17099,IL,La Salle,41.343341,-88.885931,146.08,-3.60343016,22.24672028,0.001755405,6.922106329,0,0
17103,IL,Lee,41.747442,-89.299351,242.42,-4.73782731,21.63787908,0.09224138,5.882187498,0,0
17105,IL,Livingston,40.894376,-88.552852,209.6,-3.021251531,22.50975983,0,1.644093029,0,0
17107,IL,Logan,40.12907,-89.365308,168.33,-1.84271288,23.19733227,0.001066737,3.219692185,0,0
17109,IL,McDonough,40.455789,-90.677579,212.32,-2.602285883,23.09656889,0.016073498,15.53977514,0,0
17111,IL,McHenry,42.324298,-88.452245,275.69,-4.709060098,21.31105211,0.058590806,12.36897418,0,0
17113,IL,McLean,40.494559,-88.844539,250.11,-2.609048729,22.90059622,0.001933327,2.669894736,0,0
17115,IL,Macon,39.860237,-88.961529,206.55,-1.395686404,23.38261832,0.002847016,4.949418023,0,0
17117,IL,Macoupin,39.2659,-89.926344,188.84,-0.583449321,23.88570906,0.001962433,22.92378549,0,0
17119,IL,Madison,38.827082,-89.900195,164.38,0.51759984,24.64218333,0.007836119,19.19605172,0,0
17121,IL,Marion,38.648396,-88.920221,169.22,0.296922257,24.20033264,0.020208674,27.6870901,0,0
17125,IL,Mason,40.236993,-89.913575,150.78,-2.080152323,23.34179142,0.27622214,12.79083034,0,0
17127,IL,Massac,37.216119,-88.705658,112.15,2.670989727,24.9653798,0.373484471,29.67326216,3,1
17129,IL,Menard,40.022569,-89.794133,180.59,-1.712247094,23.24557627,0.000550791,11.52386135,0,0
17131,IL,Mercer,41.204791,-90.741433,224.97,-3.526378081,22.80488678,0.000611028,13.41311328,0,0
17133,IL,Monroe,38.277983,-90.179078,197.83,1.059614619,24.7061679,0.001309539,26.693649,0,0
17135,IL,Montgomery,39.228092,-89.478007,191.91,-0.570509331,23.94459463,0.006169551,14.44664024,0,0
17137,IL,Morgan,39.716806,-90.202277,186.55,-1.400992544,23.32486073,0.007832637,14.44744999,0,0
17141,IL,Ogle,42.041884,-89.320176,261.4,-4.922559225,21.487039,0.088491585,10.9817465,0,0
17143,IL,Peoria,40.785999,-89.767358,201.06,-3.03860443,22.72003947,0.005676019,24.6370654,0,0
17145,IL,Perry,38.084385,-89.368487,123.12,1.269909604,24.59371524,0.015238202,24.11632035,1,1
17147,IL,Piatt,40.009056,-88.592328,206.25,-1.855616941,22.98602455,0.00237216,3.14303336,0,0
17149,IL,Pike,39.625106,-90.889034,250.71,-1.282233598,23.65150687,0.008801076,29.64231197,0,0
17151,IL,Pope,37.417169,-88.542374,212.14,2.300367113,24.48039943,7.348999737,69.77553156,0,0
17153,IL,Pulaski,37.215615,-89.127755,140.51,2.71135262,25.2071987,0.031631285,28.45926574,7,1
17155,IL,Putnam,41.19894,-89.298386,167.17,-3.314079136,22.57433866,0.003631895,19.42478849,0,0
17157,IL,Randolph,38.056515,-89.82121,154.18,1.263705174,24.76433851,0.020074619,25.70924503,1,1
17159,IL,Richland,38.71155,-88.085698,142.63,0.307414372,24.09771039,0.002400529,16.18408027,0,0
17161,IL,Rock Island,41.468404,-90.572203,202.89,-3.777439828,22.8439765,0.018402877,20.83336542,0,0
17163,IL,St. Clair,38.470198,-89.928546,152.75,1.124115878,24.7838201,0.000154663,17.72931217,0,0
17165,IL,Saline,37.751653,-88.545031,110.54,1.686595701,24.45227747,1.028697516,28.69985212,0,0
17167,IL,Sangamon,39.756378,-89.662311,184.3,-1.399941713,23.46583484,0.002099947,8.365199041,0,0
17169,IL,Schuyler,40.156905,-90.613464,206.7,-1.939605891,23.30338643,0.002047154,40.02044004,0,0
17171,IL,Scott,39.63698,-90.477759,168.78,-1.316771575,23.50778975,0.006048825,21.01540526,0,0
17173,IL,Shelby,39.384926,-88.798862,184.09,-0.857122531,23.69730909,0.021716313,15.62027218,0,0
17175,IL,Stark,41.096908,-89.797411,224.99,-3.640913402,22.36924239,0,4.999427583,0,0
17177,IL,Stephenson,42.349726,-89.665994,241.97,-5.377462202,21.23048406,0.034498047,6.637338202,0,0
17179,IL,Tazewell,40.508074,-89.51626,187.88,-2.41044683,23.08130679,0.018749498,10.48551166,0,0
17181,IL,Union,37.475104,-89.252875,193.25,2.159476362,24.88232786,0.313874952,51.96857135,29,1
17183,IL,Vermilion,40.18674,-87.726772,202.39,-2.00433202,22.89071034,0.002467542,9.045277086,1,1
17185,IL,Wabash,38.445821,-87.839167,141.76,0.802284242,24.4528528,0.00824838,12.87541586,0,0
17187,IL,Warren,40.850441,-90.620223,234.58,-3.158200425,22.82453884,0.003455454,8.956024232,0,0
17189,IL,Washington,38.353141,-89.417187,150.56,0.776735405,24.48285312,0.008996491,17.02826192,0,0
17191,IL,Wayne,38.431948,-88.432129,141.34,0.701038773,24.26049669,0.013598927,15.81404633,0,0
17195,IL,Whiteside,41.750571,-89.910957,198.69,-4.419028335,22.16173227,0.016064217,7.670863152,0,0
17197,IL,Will,41.448474,-87.978456,213.33,-3.189148205,22.27660502,0.05953628,9.442699502,0,0
17199,IL,Williamson,37.730353,-88.930018,131.66,1.395001487,24.40737894,0.954599627,40.32145304,2,1
17201,IL,Winnebago,42.337396,-89.161205,250.79,-5.03746202,21.49885475,0.19032361,11.86618189,0,0
17203,IL,Woodford,40.789596,-89.210301,223.8,-2.834392308,22.81354946,0.001857077,10.51150299,0,0
18001,IN,Adams,40.745733,-84.936131,249.95,-2.286383418,22.29831713,0.00909694,4.846522363,0,0
18003,IN,Allen,41.091855,-85.07223,238.13,-2.66633304,21.97053028,0.099453558,8.718533794,0,0
18005,IN,Bartholomew,39.205843,-85.897999,192.65,-0.366153655,23.09764517,0.32176086,28.75924362,0,0
18007,IN,Benton,40.608253,-87.315479,243.1,-2.726735529,22.30506301,0,1.173493811,0,0
18009,IN,Blackford,40.472672,-85.32373,269.97,-2.225531953,22.14336057,0.005246403,8.019650925,0,0
18011,IN,Boone,40.050892,-86.469014,284.14,-1.750772279,22.42487527,0.012971851,3.758717002,0,0
18013,IN,Brown,39.192585,-86.23941,221.43,-0.44716544,23.05114141,2.055453003,86.31256406,6,1
18015,IN,Carroll,40.58498,-86.565141,200.72,-2.144941006,22.32197436,0.018068906,10.55168541,0,0
18017,IN,Cass,40.753799,-86.355169,189.41,-2.61061843,22.03594894,0.088789043,10.19859429,0,0
18019,IN,Clark,38.476217,-85.711122,153.59,1.531726819,23.87191948,2.373727256,46.49521645,0,0
18021,IN,Clay,39.393951,-87.115837,175.94,-0.696589699,23.11519606,1.681518343,30.18603171,0,0
18023,IN,Clinton,40.305944,-86.477567,261.06,-2.050497518,22.16685373,0.018521726,4.139863042,0,0
18025,IN,Crawford,38.289433,-86.440871,200.2,1.227786076,23.49784937,2.037448715,69.71663018,1,1
18029,IN,Dearborn,39.151491,-84.97346,236.7,-0.012327277,22.90973437,2.990463208,54.38910611,0,0
18031,IN,Decatur,39.30598,-85.499831,282.07,-0.576536223,22.91657528,0.052497934,17.67597978,0,0
18033,IN,DeKalb,41.401189,-85.000185,269.23,-2.878859222,21.69186705,0.173526221,14.84790432,0,0
18035,IN,Delaware,40.227165,-85.398856,286.27,-2.067337286,22.14061543,0.036249661,7.359120037,0,0
18037,IN,Dubois,38.373344,-86.873385,167.3,1.038831113,23.79725916,0.510543326,36.65726626,0,0
18039,IN,Elkhart,41.600693,-85.863986,241.73,-2.802824041,21.64007466,0.467584658,13.20033742,0,0
18041,IN,Fayette,39.639655,-85.185032,291.39,-1.465443609,22.11259769,0.096576851,27.41958927,0,0
18043,IN,Floyd,38.317937,-85.911474,250.22,1.61846856,23.938175,1.051772388,50.72341418,1,1
18045,IN,Fountain,40.121282,-87.234806,203.54,-1.93711331,22.68561092,0.050043406,17.34479994,0,0
18047,IN,Franklin,39.409762,-85.066964,284.31,-0.682480059,22.59573654,0.581862903,51.47318481,0,0
18051,IN,Gibson,38.317413,-87.580566,152.18,1.093765269,24.59163597,0.115631,15.91802382,0,0
18053,IN,Grant,40.515758,-85.654946,259.08,-2.239805996,22.12283674,0.038526738,7.116139688,0,0
18055,IN,Greene,39.0486,-87.005245,152.32,-0.162699195,23.30301952,1.044984558,45.755709,1,1
18057,IN,Hamilton,40.04987,-86.020586,232.12,-1.723990666,22.38441766,0.023140853,4.8427415,0,0
18059,IN,Hancock,39.822604,-85.772904,277.79,-1.608958401,22.50972998,0.008828123,4.973628811,0,0
18061,IN,Harrison,38.18644,-86.103681,199.34,1.666336689,23.87497961,2.197192353,50.84354388,1,1
18063,IN,Hendricks,39.768749,-86.510287,276.11,-1.456020914,22.66546391,0.027032265,7.204693753,0,0
18065,IN,Henry,39.929576,-85.397338,322.7,-2.152873976,21.69784195,0.01751406,7.888103641,0,0
18067,IN,Howard,40.483537,-86.114118,242.83,-2.310182302,22.10604132,0.010640247,4.460273454,0,0
18069,IN,Huntington,40.826394,-85.478598,248.55,-2.448158091,22.13815114,0.031995784,11.11732504,0,0
18071,IN,Jackson,38.911957,-86.042516,165.48,0.162185209,23.11188513,0.641355061,38.16126851,0,0
18073,IN,Jasper,41.017688,-87.118814,210.95,-3.05190614,22.0731832,0.050385474,10.53842511,0,0
18075,IN,Jay,40.434972,-85.00338,278.93,-2.191643962,22.11312856,0.004704635,8.561259322,0,0
18077,IN,Jefferson,38.783604,-85.44009,249.18,0.375623677,22.83860603,3.133390788,55.46643685,1,1
18079,IN,Jennings,38.996234,-85.628111,225.42,0.280238464,23.0341733,0.919814917,46.75635513,0,0
18081,IN,Johnson,39.495986,-86.0946,231.37,-1.071332485,22.90047153,0.097403369,15.99434585,0,0
18083,IN,Knox,38.688663,-87.420182,166.72,0.413085736,24.13393765,0.089184417,11.67201884,0,0
18085,IN,Kosciusko,41.244293,-85.861575,251.52,-2.733015679,21.77310887,0.149051193,11.90203237,0,0
18087,IN,LaGrange,41.642468,-85.426302,285.09,-3.184168692,21.39763734,0.410303046,19.83293136,0,0
18089,IN,Lake,41.472239,-87.374337,204.37,-2.84329987,22.11462384,0.140237369,10.86467301,0,0
18091,IN,LaPorte,41.549011,-86.744729,237.62,-2.928389413,21.66181633,0.479378109,19.30817625,0,0
18093,IN,Lawrence,38.839815,-86.48782,153.27,0.171229128,23.18117821,0.45173578,49.00199071,3,1
18095,IN,Madison,40.166203,-85.722454,266.62,-1.853635453,22.2100095,0.006675081,5.331931822,0,0
18099,IN,Marshall,41.325003,-86.269036,254.27,-2.901674837,21.77979086,0.522852284,13.50267762,0,0
18101,IN,Martin,38.705322,-86.801847,190.96,0.415149331,23.43199844,0.856058456,71.44688783,0,0
18103,IN,Miami,40.772881,-86.044259,197.21,-2.547280052,21.98072271,0.035542362,9.416884279,0,0
18105,IN,Monroe,39.160751,-86.523325,244.11,-0.353838174,23.00677996,0.888834445,64.26887221,3,1
18107,IN,Montgomery,40.040296,-86.892715,237.01,-2.023224169,22.29099635,0.0289435,9.280826203,0,0
18109,IN,Morgan,39.482646,-86.447457,206.82,-0.988503892,22.75231108,0.220414246,42.43190668,0,0
18111,IN,Newton,40.962399,-87.402172,211.48,-2.975001659,22.27854212,0.037726066,11.31876717,0,0
18113,IN,Noble,41.400794,-85.41785,293.03,-2.909544384,21.57422671,0.198623124,17.47642079,0,0
18115,IN,Ohio,38.940527,-84.964299,227.28,0.402109446,23.16615236,3.586119733,51.59950558,0,0
18117,IN,Orange,38.547381,-86.489257,221.52,0.713746503,23.36824464,1.301799125,55.69277473,0,0
18119,IN,Owen,39.317339,-86.838845,227.64,-0.651861954,22.80124683,0.85871288,62.36617331,0,0
18121,IN,Parke,39.77425,-87.19695,206.56,-1.035156215,23.18560181,0.068422061,39.14992926,2,1
18123,IN,Perry,38.081436,-86.62654,173.4,1.857281487,24.09130525,2.846612698,70.5563057,0,0
18125,IN,Pike,38.397898,-87.232532,142.81,0.9980722,24.22680182,3.665466578,42.53764795,0,0
18127,IN,Porter,41.509922,-87.071308,252.73,-2.881908495,21.79255429,0.20542086,18.18392406,0,0
18129,IN,Posey,38.027614,-87.868653,115.72,1.6502388,24.82250632,0.253997035,18.61462642,0,0
18131,IN,Pulaski,41.045272,-86.692538,212.88,-3.096818556,21.87001599,0.101719638,13.36285762,0,0
18133,IN,Putnam,39.665545,-86.853325,207.57,-1.398745794,22.5897822,0.166657548,32.64932948,0,0
18137,IN,Ripley,39.10023,-85.260541,296.56,-0.269005853,22.73637113,1.053971238,45.33829064,2,1
18141,IN,St. Joseph,41.617699,-86.288159,249.03,-2.866257008,21.63476741,0.467703598,13.71501261,0,0
18143,IN,Scott,38.679431,-85.751898,177.2,0.644752861,23.19326472,2.296794943,46.15133607,0,0
18145,IN,Shelby,39.524135,-85.792174,227.8,-0.993676279,22.89162191,0.012207309,7.434587768,0,0
18147,IN,Spencer,38.009789,-87.010645,141.44,1.91835081,24.57998756,0.990267848,30.5098581,2,1
18149,IN,Starke,41.28322,-86.64757,215.16,-3.16820862,21.67771794,0.638982259,23.75230951,0,0
18151,IN,Steuben,41.643437,-85.002467,318.31,-3.506166856,21.14441692,0.34914207,24.03595301,0,0
18153,IN,Sullivan,39.089225,-87.415843,148.42,-0.042225101,23.86707945,0.977315596,25.05469279,0,0
18155,IN,Switzerland,38.825846,-85.029679,254.82,0.645176687,23.17776267,4.682759018,59.79794618,0,0
18157,IN,Tippecanoe,40.38926,-86.893943,195.96,-2.169321313,22.48088934,0.023546325,12.84849079,0,0
18159,IN,Tipton,40.310229,-86.056207,266.11,-2.194935237,21.98422521,0.00293392,1.769153831,0,0
18161,IN,Union,39.623111,-84.925152,304.68,-1.39581825,22.16298926,0.221103963,20.97731738,0,0
18163,IN,Vanderburgh,38.02007,-87.586166,120.46,1.789401137,24.90526874,0.904576847,23.24756616,0,0
18165,IN,Vermillion,39.854045,-87.462071,189.06,-1.27121836,23.18875344,0.010961981,24.58638575,0,0
18167,IN,Vigo,39.429143,-87.390375,143.65,-0.515981901,23.59988687,0.746547282,29.09358594,0,0
18169,IN,Wabash,40.843717,-85.795175,242.79,-2.607043419,21.89012763,0.109041802,11.85113524,0,0
18171,IN,Warren,40.352658,-87.375847,223.31,-2.268352485,22.51726521,0.001896777,15.5031202,0,0
18173,IN,Warrick,38.097764,-87.272023,141.61,1.749021826,24.69625777,3.057715377,36.86604168,0,0
18175,IN,Washington,38.600613,-86.104751,222.87,0.927802033,23.30319662,0.71630077,44.28358488,0,0
18177,IN,Wayne,39.863091,-85.006735,313.28,-1.874111496,21.84593696,0.117478719,14.22618306,0,0
18179,IN,Wells,40.735273,-85.212974,254.17,-2.444616045,22.17024889,0.067011296,5.944108449,0,0
18181,IN,White,40.75095,-86.864293,212.2,-2.743906015,22.15275962,0.005123423,5.054496145,0,0
18183,IN,Whitley,41.136426,-85.501892,252.57,-2.835142112,21.65324024,0.072806548,11.46045,0,0
19005,IA,Allamakee,43.274964,-91.382751,341.37,-6.518806545,21.21225034,0.948525281,33.76458828,0,0
19043,IA,Clayton,42.840998,-91.323511,303.01,-6.352657102,21.22457947,0.168778073,25.65488084,0,0
19061,IA,Dubuque,42.463481,-90.878771,319.36,-5.971426057,21.31863583,0.239340579,16.82943066,0,0
19111,IA,Lee,40.647588,-91.477157,197.59,-2.389907838,23.55791109,0.207511691,25.29656503,0,0
19139,IA,Muscatine,41.483776,-91.118699,214.05,-3.763812141,22.90833004,0.051916621,12.89543869,0,0
21001,KY,Adair,37.105541,-85.281401,240.65,3.048400338,23.93174871,1.068452589,55.01797747,0,0
21003,KY,Allen,36.75077,-86.192458,210.16,3.502248294,24.66388305,1.083680306,47.18507794,0,0
21005,KY,Anderson,38.005396,-84.986417,201.17,1.713533864,23.59137902,6.270467053,60.75361283,0,0
21007,KY,Ballard,37.05112,-89.009178,126.62,2.896927119,25.25793822,0.630012836,27.919142,0,0
21009,KY,Barren,36.963614,-85.92499,226.17,3.345729106,24.59441877,1.253880587,29.53506619,0,0
21011,KY,Bath,38.152249,-83.737641,203.35,1.563285703,23.28271137,1.919326382,46.73334002,1,1
21013,KY,Bell,36.72268,-83.681046,535.24,2.726623776,22.81124863,0.45560914,77.96545261,2,1
21015,KY,Boone,38.974595,-84.731444,213.51,0.685004995,23.42680123,0.558625913,44.76608302,3,1
21019,KY,Boyd,38.360004,-82.681406,233.77,1.362326432,22.93960232,1.252683479,57.2324724,1,1
21021,KY,Boyle,37.6182,-84.873016,305.69,2.264459886,23.71316067,0.212400948,33.56580915,1,1
21023,KY,Bracken,38.678523,-84.100355,278.91,1.126746711,23.20950596,5.069440171,61.52493976,0,0
21025,KY,Breathitt,37.521178,-83.322401,384.05,2.46401487,23.22225017,0.514566281,81.88479721,2,1
21027,KY,Breckinridge,37.778109,-86.432829,218.24,2.087116037,24.0603658,1.422733473,56.26582455,0,0
21029,KY,Bullitt,37.969572,-85.703036,151.42,2.482137844,24.43297305,4.127146144,68.76327959,5,1
21031,KY,Butler,37.207013,-86.682471,123.28,2.632954325,24.21034748,1.193004498,61.82313122,0,0
21033,KY,Caldwell,37.148643,-87.87051,165.24,3.563028403,25.34251887,4.829052365,49.99116692,0,0
21035,KY,Calloway,36.620978,-88.274086,162.15,3.637214349,25.32562366,2.072307384,40.65308312,2,1
21037,KY,Campbell,38.946981,-84.379583,208.8,0.938353634,23.58401909,5.591727391,47.3157398,0,0
21039,KY,Carlisle,36.857726,-88.975757,125.89,3.021684852,25.2874312,0.566539585,31.05995644,0,0
21041,KY,Carroll,38.668284,-85.124083,144.22,1.24379289,23.43861299,1.529215274,54.34825518,0,0
21043,KY,Carter,38.309555,-83.048821,284.93,0.836835833,22.56004999,1.84209905,69.47193217,0,0
21045,KY,Casey,37.321962,-84.92822,247.49,2.643953701,23.51520517,0.189049917,64.78604227,1,1
21047,KY,Christian,36.893388,-87.493554,177.7,3.204142784,25.00889985,3.223815498,41.97194495,0,0
21049,KY,Clark,37.970133,-84.144974,277.97,1.915128399,23.43334126,1.142597223,22.23175521,0,0
21051,KY,Clay,37.164466,-83.710763,374.31,2.211327586,22.71279496,0.190747211,80.09907643,2,1
21053,KY,Clinton,36.729124,-85.153499,363.9,3.269700743,23.59602308,0.138547032,53.16247558,2,1
21055,KY,Crittenden,37.358149,-88.10501,203.06,3.236942923,25.06595359,3.368986561,53.54079242,0,0
21057,KY,Cumberland,36.784227,-85.393499,247.53,3.296513385,24.06822544,1.46070166,78.59746263,0,0
21059,KY,Daviess,37.731671,-87.087139,130.09,2.254959233,24.85672799,0.926005591,24.28759546,0,0
21061,KY,Edmonson,37.227856,-86.217778,156.03,2.711217626,24.152068,8.442317412,67.19883841,2,1
21063,KY,Elliott,38.116425,-83.097541,248.7,1.115489856,22.88535132,1.903520132,77.75564478,0,0
21065,KY,Estill,37.69246,-83.963927,195.98,1.950733706,23.0064063,0.94419784,66.95225989,1,1
21067,KY,Fayette,38.040157,-84.458443,320.69,1.887022835,23.66389861,0.437007515,10.0216009,6,1
21069,KY,Fleming,38.368431,-83.706152,253.18,1.19648678,23.08971819,1.103825904,38.82806527,0,0
21071,KY,Floyd,37.558283,-82.740337,314.82,2.504395491,23.29817683,0.18265161,76.61435923,0,0
21073,KY,Franklin,38.234919,-84.868786,221.84,1.399001608,23.45542354,7.285315291,44.54355323,0,0
21075,KY,Fulton,36.55262,-89.187723,104.45,3.029554205,25.40989058,0.114665767,23.43385548,0,0
21077,KY,Gallatin,38.760184,-84.862114,214.91,1.14004596,23.39342828,3.324904932,54.44415686,0,0
21079,KY,Garrard,37.630162,-84.545856,292,2.354980183,23.70027605,1.355644707,38.67946808,0,0
21081,KY,Grant,38.64921,-84.625946,251.31,1.429037049,23.51961206,6.353508702,51.52927694,0,0
21083,KY,Graves,36.723344,-88.649897,151.48,3.512344872,25.26045088,1.05467141,32.53273419,0,0
21085,KY,Grayson,37.458577,-86.344011,210.44,2.336802657,23.90632274,3.353542854,56.38857496,0,0
21089,KY,Greenup,38.563596,-82.933833,296.52,0.991172715,22.57068209,0.774325113,66.50284073,1,1
21091,KY,Hancock,37.843389,-86.792773,165.94,2.171183247,24.44047026,0.408144724,56.17598446,0,0
21093,KY,Hardin,37.695836,-85.963183,233.32,2.185805105,23.88672711,3.184749905,48.5208383,2,1
21095,KY,Harlan,36.859223,-83.221497,574.28,2.290526021,21.48006429,0.179776282,83.1538787,2,1
21097,KY,Harrison,38.443489,-84.332796,233.31,1.300695513,23.39865799,3.938339458,32.03053421,0,0
21099,KY,Hart,37.313856,-85.881995,281.63,2.833097381,24.08629435,6.639173577,55.78228068,1,1
21101,KY,Henderson,37.792542,-87.572577,115.82,2.240297714,24.93693371,1.025821794,19.99268175,0,0
21103,KY,Henry,38.451561,-85.120079,250.23,1.206404601,23.42133136,2.96691951,39.0405882,0,0
21105,KY,Hickman,36.675916,-88.97202,124.36,3.048430378,25.28981916,0.364736466,28.32145697,0,0
21107,KY,Hopkins,37.31107,-87.542196,134.16,3.102536985,25.2124942,4.861364002,50.98841258,0,0
21109,KY,Jackson,37.40332,-84.020686,363.03,1.739960828,22.52617953,0.342766946,70.79912433,0,0
21111,KY,Jefferson,38.189533,-85.657624,147.52,2.292842345,24.59081349,1.882365894,32.14404298,0,0
21113,KY,Jessamine,37.873291,-84.58396,291.65,2.141862744,23.7547659,1.376312137,30.95756354,1,1
21115,KY,Johnson,37.84926,-82.830639,266.96,2.227289788,23.26563122,0.513493174,78.52446033,0,0
21117,KY,Kenton,38.930477,-84.533492,257.61,0.850306737,23.54205836,1.521728558,45.02916805,2,1
21119,KY,Knott,37.354703,-82.949138,399.92,2.676205794,22.92434535,0.118277579,75.49142808,0,0
21121,KY,Knox,36.887476,-83.85563,343.2,2.619147269,23.16826491,0.398270338,71.99668407,0,0
21123,KY,Larue,37.545518,-85.697209,248.69,2.594524632,23.90703645,1.593304116,41.33482717,0,0
21125,KY,Laurel,37.113268,-84.119395,379.47,2.576880904,23.20240813,0.8872644,52.47555304,1,1
21127,KY,Lawrence,38.074459,-82.738305,245.93,1.55824061,22.83605508,2.213256875,80.75769408,0,0
21129,KY,Lee,37.605383,-83.718497,331.01,1.882554,22.8957533,1.987314871,76.59764851,2,1
21131,KY,Leslie,37.087846,-83.388616,277.68,2.64829823,22.31824014,0.091589097,84.25475172,1,1
21133,KY,Letcher,37.118503,-82.861175,450.18,2.418602221,22.15352098,0.143492904,77.77879134,4,1
21135,KY,Lewis,38.532051,-83.373303,331.59,0.860764449,22.79633826,0.797753692,72.7235997,0,0
21137,KY,Lincoln,37.457257,-84.658074,395.02,2.506540783,23.48877069,0.736343245,41.50167736,0,0
21139,KY,Livingston,37.209517,-88.363426,185.93,2.878335914,25.06514048,4.202012492,46.43215683,0,0
21141,KY,Logan,36.859829,-86.881436,170.62,3.068020756,24.70251683,1.781656054,29.36101804,0,0
21143,KY,Lyon,37.023976,-88.083391,134.04,3.621319959,25.59807621,3.222900583,58.85234287,1,1
21145,KY,McCracken,37.053688,-88.712378,117.15,2.956666074,25.22357872,1.811113919,33.49401025,0,0
21147,KY,McCreary,36.731136,-84.491052,352.69,2.551337342,22.99296978,1.86211946,84.81106257,1,1
21149,KY,McLean,37.530575,-87.262931,113.52,2.461035734,24.77047185,1.00399809,26.27754451,0,0
21151,KY,Madison,37.723528,-84.277008,283.46,2.13642229,23.48325882,2.195512393,36.83382434,4,1
21157,KY,Marshall,36.882017,-88.332752,121.62,3.438132824,25.48646545,4.633721298,46.15487551,0,0
21159,KY,Martin,37.796774,-82.506623,325.96,2.37125053,23.25231167,0.249841024,68.30077966,0,0
21161,KY,Mason,38.594068,-83.828052,274.62,0.993241382,23.00723118,0.831207366,35.08783806,0,0
21163,KY,Meade,37.967476,-86.200863,177.62,2.003091218,23.99226983,1.333853053,48.08724444,0,0
21165,KY,Menifee,37.950715,-83.597345,323.72,1.819555378,23.28862439,2.632404904,77.72951702,4,1
21167,KY,Mercer,37.812085,-84.879695,256.94,2.181547481,23.81321256,4.19567087,32.52923967,1,1
